epsilon,pAcc,t,ts,rhos,weight,nest_quality_assessment_error,percentage_foragers,number_nests_dbl,exploring_phase_dbl
19.339079605814,0.000000000000,2444,1314,1.414213562373,1.864133603018,12.253137709263,5.600511685325,28.730950124742,3575.106127414234
19.339079605814,0.000000000000,2444,1589,1.414213562373,2.568391299070,41.138277353766,79.277694176243,3.582507292302,3104.699985270503
19.339079605814,0.000000000000,2444,2063,1.414213562373,2.056819915032,7.209685791528,69.901877616551,3.978479727651,2342.760658553021
19.339079605814,0.000000000000,2444,2126,1.414213562373,2.829247372393,27.872260678316,4.971242973941,42.494972890021,6284.876399772212
19.339079605814,0.000000000000,2444,1284,2.449489742783,1.798838278394,43.276673615221,13.467046375825,30.656015596642,2812.234648255989
19.339079605814,0.000000000000,2444,1635,2.449489742783,3.097416918261,48.761974285119,4.538322296594,39.934570582722,5487.483409116194
19.339079605814,0.000000000000,2444,2342,2.449489742783,2.231311738873,29.067647840570,20.183322924741,75.196571557286,5902.498305711863
19.339079605814,0.000000000000,2444,559,2.828427124746,2.316538356803,46.782316547791,89.705968534261,3.875151372424,2397.982279440389
19.339079605814,0.000000000000,2444,1502,2.828427124746,3.960896663991,6.869136411720,19.765648322523,3.392845734383,1396.514816288458
19.339079605814,0.000000000000,2444,1670,2.828427124746,1.627783433801,17.944113994082,45.100929874228,3.457066746679,2116.097699954181
19.339079605814,0.000000000000,2444,2359,2.828427124746,1.777672240731,13.282044116770,25.345071208473,3.665148763125,2189.547017596610
19.339079605814,0.000000000000,2444,289,3.741657386774,1.999540037794,45.938636358833,59.463231081354,3.185466291319,2661.236138767326
19.339079605814,0.000000000000,2444,887,3.741657386774,1.439535040214,24.864521813450,6.343625425457,52.752167672302,3676.501876861868
19.339079605814,0.000000000000,2444,907,3.741657386774,3.268151243446,7.220377222089,4.454914178665,43.472483010489,1945.504678606134
19.339079605814,0.000000000000,2444,1218,3.741657386774,4.143206374675,2.046591914176,35.072358524015,3.068041016630,1413.188498051484
19.339079605814,0.000000000000,2444,1955,3.741657386774,2.483299232045,27.686212836192,7.622357877394,48.772435128296,6130.421191737158
