epsilon,pAcc,t,ts,rhos,weight,nest_quality_assessment_error,percentage_foragers,number_nests_dbl,exploring_phase_dbl
19.798989873223,0.000000000000,2484,411,0.000000000000,1.069826705276,8.652519700791,13.928131061387,4.029187747421,2137.703386582121
19.798989873223,0.000000000000,2484,1417,0.000000000000,2.071272755081,42.096690774185,24.127689012595,4.399086241749,1065.641127458440
19.798989873223,0.000000000000,2484,1125,2.449489742783,1.033327016906,13.210916616217,79.749632174259,4.201329346324,1850.318024868920
19.798989873223,0.000000000000,2484,2424,3.162277660168,1.191110287541,12.554345765540,3.258127217700,67.184371965185,2081.101960658086
19.798989873223,0.000000000000,2484,711,3.741657386774,1.032182369231,31.372177106465,4.664670800136,29.643495033408,3013.514705011295
19.798989873223,0.000000000000,2484,2289,4.242640687119,0.999282296824,20.316574449983,3.722450324912,15.106171628858,2025.073931979498
19.798989873223,0.000000000000,2484,1574,4.472135955000,1.156475870403,5.478381080121,70.229688618980,4.287938691668,1628.736011474167
19.798989873223,0.000000000000,2484,844,4.898979485566,1.011398302202,34.907304386072,50.688945824402,4.468500357620,2408.183089449159
19.798989873223,0.000000000000,2484,976,4.898979485566,1.767686795978,41.589893647410,67.053786287086,4.285303874208,1041.918940836563
19.798989873223,0.000000000000,2484,1150,4.898979485566,1.545362876316,1.294739139741,4.961092710785,70.572118287399,2876.802404142074
19.798989873223,0.000000000000,2484,1552,4.898979485566,1.136814673584,40.199771179765,62.087530646869,4.065913721128,1620.810482641432
19.798989873223,0.000000000000,2484,363,5.099019513593,1.023994410760,31.882239384687,37.150189093835,4.945442270327,2258.403541781754
19.798989873223,0.000000000000,2484,1187,5.099019513593,1.999642160252,11.744650323051,3.298115431908,44.388652735426,1136.425944096686
19.798989873223,0.000000000000,2484,1316,5.099019513593,0.855400699260,21.241089651651,4.421372449085,60.058741797551,2797.796719678029
19.798989873223,0.000000000000,2484,2086,6.000000000000,1.041143041563,37.646950187426,66.990478822060,4.888938239623,1464.651959370349
19.798989873223,0.000000000000,2484,1008,6.164414002969,1.981338167295,45.996490538825,50.726705074242,4.198730033655,1110.443391901435
19.798989873223,0.000000000000,2484,1494,6.164414002969,1.183897156549,0.037155700522,52.984465780291,4.621276114135,1549.419029165265
19.798989873223,0.000000000000,2484,1387,6.480740698408,1.140829333590,40.656298669093,5.603351511495,33.492158122891,1941.927421507991
19.798989873223,0.000000000000,2484,570,6.633249580711,0.814161471481,23.745887742528,33.019185166955,4.338684701537,2242.107874144788
19.798989873223,0.000000000000,2484,1954,7.071067811865,1.382390324232,24.368318238401,97.235459518005,4.113239347149,1227.327739198884
19.798989873223,0.000000000000,2484,2156,7.071067811865,1.450448872672,3.837826630554,90.056964881062,4.998611229696,1368.610381964559
19.798989873223,0.000000000000,2484,2424,7.071067811865,1.072651979920,32.076718356633,11.934214559726,4.756128499633,1820.867409128562
19.798989873223,0.000000000000,2484,1459,7.348469228350,1.846781008460,39.780117654274,17.158431109443,22.250805718435,3458.774917166297
19.798989873223,0.000000000000,2484,1594,7.348469228350,0.942172126401,35.507121123169,22.402521370987,42.917796765032,3044.665216581434
19.798989873223,0.000000000000,2484,458,7.483314773548,0.814733547807,19.406329111778,58.871157536492,4.796737379126,1632.461423782149
19.798989873223,0.000000000000,2484,1502,7.874007874012,1.512654988875,9.442205329016,5.774335053028,72.432461394033,1926.721677610329
19.798989873223,0.000000000000,2484,1999,8.000000000000,0.830175689086,27.581229529810,41.810860909149,4.547038757838,1525.417298487854
