epsilon,pAcc,t,ts,rhos,weight,nest_quality_assessment_error,percentage_foragers,number_nests_dbl,exploring_phase_dbl
28.530685235374,0.000000000000,3364,2104,2.828427124746,0.967500886938,16.330413426263,11.668254838697,4.831055203370,2435.328137211592
28.530685235374,0.000000000000,3364,3098,2.828427124746,0.858560871056,35.338969038868,77.045138747748,4.692940994217,1085.676702944701
28.530685235374,0.000000000000,3364,2394,5.656854249492,0.708073809743,14.820594798718,54.208445710440,4.636206519154,1517.417987910973
28.530685235374,0.000000000000,3364,3135,6.164414002969,0.639079500543,29.922097022011,59.758577112535,4.601013426670,1436.774572095827
28.530685235374,0.000000000000,3364,71,7.071067811865,1.000000000000,43.190623741441,32.388686595900,4.404931930307,1320.959993893525
28.530685235374,0.000000000000,3364,1468,7.483314773548,1.364579623815,38.283158089511,95.473647264081,4.057235770517,1055.676520875682
28.530685235374,0.000000000000,3364,2836,7.483314773548,0.992248575106,12.025759350645,78.633465004722,4.107401891303,1015.792503689766
28.530685235374,0.000000000000,3364,2946,7.874007874012,0.964653755212,8.294488132279,71.827506401875,4.321122656864,1098.617851931974
28.530685235374,0.000000000000,3364,793,8.602325267043,1.096711681127,34.211996301079,66.243548011937,4.458470422807,1029.637022886634
28.530685235374,0.000000000000,3364,1687,8.602325267043,0.968198527206,0.965279002887,47.449947865099,4.054707907064,1714.670481190487
28.530685235374,0.000000000000,3364,1772,9.055385138137,1.081041256427,37.656873211219,6.049543166181,69.036615716146,3059.050153066820
28.530685235374,0.000000000000,3364,2342,9.273618495496,1.165835091693,46.871186420562,3.108470268476,11.284740936143,1775.687503278842
28.530685235374,0.000000000000,3364,2237,9.380831519647,0.774520619645,19.837046054209,32.476792960778,4.571611016178,1404.618165420995
28.530685235374,0.000000000000,3364,2965,9.486832980505,1.411668446265,7.843411021831,3.641249578025,79.265849490205,3143.964221963232
28.530685235374,0.000000000000,3364,527,9.695359714833,1.087087216186,8.720672351348,77.907235297779,4.297543788519,1790.148502748541
28.530685235374,0.000000000000,3364,2440,9.695359714833,0.929640595867,28.164754125739,12.249449560599,16.012575286210,2831.536740184317
28.530685235374,0.000000000000,3364,3216,9.695359714833,0.892022730809,35.683462910004,29.086166286646,4.581546114362,1199.876363977004
28.530685235374,0.000000000000,3364,2326,9.899494936612,1.054330429170,5.745125469227,3.009178624092,56.816132960385,2536.870425127436
28.530685235374,0.000000000000,3364,1480,10.099504938362,0.693785922883,31.161938463281,56.042475886040,4.453543667775,1561.745616650923
28.530685235374,0.000000000000,3364,482,10.198039027186,1.282963854436,34.204363768280,43.542014913790,4.532552384014,1061.577988041545
28.530685235374,0.000000000000,3364,2559,10.198039027186,1.064838266772,42.380531486275,3.475144598578,8.216458588872,2023.525310182442
28.530685235374,0.000000000000,3364,3204,10.295630140987,0.683990693491,26.814231659477,3.685581848960,36.843944565698,2434.309867590182
28.530685235374,0.000000000000,3364,1243,10.488088481702,1.057288163140,17.863802202501,46.422997612986,4.799128124545,1080.154003931558
28.530685235374,0.000000000000,3364,1180,10.677078252031,0.687456290642,27.301402314641,15.975887953143,55.702562059766,2289.641052497253
28.530685235374,0.000000000000,3364,2767,10.770329614269,0.735068122605,18.500200938146,66.629000427721,4.927340933589,1425.110722560379
28.530685235374,0.000000000000,3364,3103,11.489125293076,0.739897773646,32.885273619438,67.478500965324,4.389743468485,1631.416922428248
28.530685235374,0.000000000000,3364,2558,11.575836902790,0.853572139168,32.205182457003,60.879176693241,4.584981699295,1080.473262161891
28.530685235374,0.000000000000,3364,1343,12.165525060596,1.004882892853,22.018486237571,48.063469870194,4.912689808715,1078.476859574073
28.530685235374,0.000000000000,3364,2275,12.328828005938,0.895160112612,21.001522398316,51.858740329873,4.952197725660,1000.980147186702
28.530685235374,0.000000000000,3364,2811,12.328828005938,1.584381974982,47.677776249075,5.780841430311,40.495984992624,3242.211583950475
28.530685235374,0.000000000000,3364,1185,12.409673645991,1.332196350722,3.218445614397,23.189054738738,4.754717152940,1325.313671972567
28.530685235374,0.000000000000,3364,766,12.727922061358,0.924425526896,37.090097403509,57.786296086831,4.679096125904,2211.334208933074
28.530685235374,0.000000000000,3364,2685,12.727922061358,0.945281034340,25.331825739023,85.970092154291,4.703445515242,1243.122015445358
28.530685235374,0.000000000000,3364,982,12.961481396816,0.675784791479,17.859734802191,46.659181650697,4.376228276502,1678.641173566581
28.530685235374,0.000000000000,3364,793,13.038404810405,1.349478690595,44.709154647785,79.780498669675,4.905144561476,1092.039641083458
28.530685235374,0.000000000000,3364,2288,13.038404810405,1.030483312323,12.051991951051,90.644582322136,4.668564007547,1426.063474026862
28.530685235374,0.000000000000,3364,2275,13.266499161422,1.099873159355,46.308136656054,79.824070377470,4.132135488570,1261.696484095298
28.530685235374,0.000000000000,3364,2206,13.341664064126,0.854871039010,24.025652635010,35.184842105604,48.097993696488,2981.813117778059
28.530685235374,0.000000000000,3364,812,13.564659966251,1.060309648766,30.434404655718,19.896614325795,68.979128926016,3030.427715223202
28.530685235374,0.000000000000,3364,1946,13.638181696986,0.883489033988,12.897137882279,5.085723377187,59.919064696916,2566.392480054497
28.530685235374,0.000000000000,3364,2183,13.638181696986,0.963795162706,40.819206481023,19.940642161419,4.003490971744,1442.508837284775
28.530685235374,0.000000000000,3364,2144,13.928388277184,1.060170588271,21.580717682522,4.761386488372,40.646115477156,3291.212652075422
28.530685235374,0.000000000000,3364,2151,13.928388277184,1.044358517669,20.002512582603,92.248626625946,4.720466114913,1143.608017791798
28.530685235374,0.000000000000,3364,2237,13.928388277184,1.363152006909,13.112211508664,4.264972621385,79.164201329818,2376.488014637397
28.530685235374,0.000000000000,3364,3127,13.928388277184,0.810241369184,30.221892615058,81.353757195328,4.583338769287,1256.477943175546
28.530685235374,0.000000000000,3364,920,14.142135623731,0.946284565564,45.591353154283,52.479581607103,4.215307103338,1736.293044880521
28.530685235374,0.000000000000,3364,1982,14.142135623731,1.029087260987,12.047542804845,20.866669904495,72.982147241155,2688.909621123919
28.530685235374,0.000000000000,3364,622,14.352700094407,1.711112187893,46.896040096480,88.837127622167,4.710058262003,1130.202797059025
28.530685235374,0.000000000000,3364,1281,14.422205101856,0.757382797237,13.823141566979,7.385910724457,41.477831287827,2381.498067557271
28.530685235374,0.000000000000,3364,2439,14.560219778561,0.768194290315,17.069118007344,66.973804247551,4.124778988771,1303.832552382843
28.530685235374,0.000000000000,3364,1734,14.628738838328,1.189369024120,21.846375713815,95.934963529144,4.168490947743,1077.809304860714
28.530685235374,0.000000000000,3364,3138,14.628738838328,0.879882198958,36.100590061220,18.787712144332,62.168641110618,2653.247772670301
28.530685235374,0.000000000000,3364,1192,14.696938456699,1.496175427324,3.131735461825,97.239531684933,4.296364410034,1431.761065177572
28.530685235374,0.000000000000,3364,2281,14.764823060233,0.719230739939,20.762606432922,59.938877658062,4.309624622107,1306.380739984105
28.530685235374,0.000000000000,3364,3096,14.764823060233,0.871465851542,21.580757110552,3.549704137109,63.924216738249,2804.769683108433
28.530685235374,0.000000000000,3364,1318,15.165750888103,0.832054220803,30.670038243966,77.799801571782,4.014559298432,1662.550734628955
28.530685235374,0.000000000000,3364,1979,15.297058540778,0.763056511402,40.635323975513,44.963454400013,4.040227016267,1559.663108302124
28.530685235374,0.000000000000,3364,2045,15.362291495737,1.279270344993,48.456032292152,67.412890713825,4.725204187317,1005.402418292871
28.530685235374,0.000000000000,3364,407,15.427248620542,1.553207690477,20.625503553158,29.280678415186,4.811717063903,1063.923346687486
28.530685235374,0.000000000000,3364,1186,15.684387141358,0.723974052334,21.489137609456,6.702779002118,49.119604646196,2811.473304150090
28.530685235374,0.000000000000,3364,2440,15.748015748024,1.655742223965,13.992725219526,4.125181833192,4.624276858209,3032.971378764118
28.530685235374,0.000000000000,3364,3149,15.748015748024,0.898489423142,5.993461763710,22.213708352639,4.643614151164,1591.815017764573
28.530685235374,0.000000000000,3364,3242,16.000000000000,0.767875306365,36.636104639992,5.185544753773,49.496655664912,2609.217582461080
28.530685235374,0.000000000000,3364,2109,16.186414056239,0.955286766928,39.032392858294,14.764070737208,58.244722742045,3024.579388929463
