epsilon,pAcc,t,ts,rhos,weight,nest_quality_assessment_error,percentage_foragers,number_nests_dbl,exploring_phase_dbl
14.899664425751,0.000000000000,2604,1214,0.000000000000,7.440565270842,48.424410143820,3.891825043542,2.732603448402,5324.959827860977
14.899664425751,0.000000000000,2604,1288,0.000000000000,4.287300887720,22.234124309033,3.626338750164,21.971920837552,7946.253265960657
14.899664425751,0.000000000000,2604,1321,0.000000000000,4.783561925889,34.461857886152,7.977395045324,2.349945977767,5848.845961438707
14.899664425751,0.000000000000,2604,1506,0.000000000000,5.001644084679,12.245766846746,3.755439055522,2.001384991355,5478.783799719603
14.899664425751,0.000000000000,2604,1748,0.000000000000,3.936493056547,13.059454266335,3.956641977029,49.881385004584,5749.386385512355
14.899664425751,0.000000000000,2604,93,1.414213562373,1.000000000000,45.443413052690,16.635405792121,37.992040730563,9331.785444784940
14.899664425751,0.000000000000,2604,130,1.414213562373,6.195298558838,33.615420122826,13.638744154677,2.158175426196,1357.950187422708
14.899664425751,0.000000000000,2604,298,1.414213562373,4.830209107939,7.347768660213,58.632941894984,2.238805799464,1567.631513375945
14.899664425751,0.000000000000,2604,356,1.414213562373,6.288003010253,29.342626012967,80.074147491706,2.666405801746,1185.918247975478
14.899664425751,0.000000000000,2604,593,1.414213562373,4.458456639646,41.464318876694,3.404255308017,66.095140995336,6272.721612983200
14.899664425751,0.000000000000,2604,658,1.414213562373,5.070836478957,36.730846748745,22.742493798457,2.832769843516,1670.388427906449
14.899664425751,0.000000000000,2604,685,1.414213562373,3.519961266352,27.782794606285,5.252834573856,52.131453009623,6866.887348984417
14.899664425751,0.000000000000,2604,848,1.414213562373,6.639803505909,36.999917910792,61.518043441312,26.330139458639,9971.989681752595
14.899664425751,0.000000000000,2604,885,1.414213562373,4.012649134689,31.952602646453,56.888346797382,2.268366217138,4954.019146629523
14.899664425751,0.000000000000,2604,962,1.414213562373,6.419052377810,15.402750220826,36.275147358017,2.268967877100,1004.453208963195
14.899664425751,0.000000000000,2604,966,1.414213562373,11.375717983307,11.034785180701,70.906396001514,2.766802243827,9766.991402516902
14.899664425751,0.000000000000,2604,1023,1.414213562373,4.960435292112,31.783989035612,35.754117446965,2.490504717897,1872.156263768817
14.899664425751,0.000000000000,2604,1998,1.414213562373,3.244205064945,11.707991161819,61.955168543618,38.217528881901,9953.622456207804
14.899664425751,0.000000000000,2604,2303,1.414213562373,6.447320395867,0.523362402634,89.187305564487,10.471079845339,9302.506659786806
14.899664425751,0.000000000000,2604,2314,1.414213562373,3.541540313231,46.186716103841,77.103694914668,66.299752797590,9512.035515837872
14.899664425751,0.000000000000,2604,2417,1.414213562373,4.490164964592,8.397472636255,14.585053039273,2.886166826091,5662.632354035331
14.899664425751,0.000000000000,2604,2436,1.414213562373,12.500722592670,35.848440877920,35.955457100932,2.199386489766,1170.136195750579
14.899664425751,0.000000000000,2604,2552,1.414213562373,3.147848064063,6.032927064951,67.074865114182,58.717132042089,9063.674664848037
14.899664425751,0.000000000000,2604,760,2.000000000000,4.763395794168,41.829376588413,23.629585192632,57.600088649346,8077.126865744382
14.899664425751,0.000000000000,2604,136,2.449489742783,4.714950215213,27.981128176934,22.559458213460,8.843799527718,7329.648301759782
